Nom recette,Nombre de commentaires,Ingrédient,Quantité,AG saturés (g),"Energie, Règlement UE N° 1169/2011 (kJ)","Energie, Règlement UE N° 1169/2011 (kcal)",Glucides (g),Lipides (g),Protéines (g),Sel chlorure de sodium (g),Sucres (g)
Gratin de cannellonis farcis à la viande hachée,17.0,fromage rape,50.0,8.8,660.0,160.0,0.0,13.25,10.1,0.83,0.0105
Gratin de cannellonis farcis à la viande hachée,17.0,lait entier,50.0,1.2,136.0,32.55,2.425,1.815,1.625,0.055,2.1
Gratin de cannellonis farcis à la viande hachée,17.0,oeuf,27.5,0.82225,158.125,37.95,0.1952499999999999,2.60425,3.4375,0.055,0.10175
Gratin de cannellonis farcis à la viande hachée,17.0,poivre,1.25,0.03625,17.25,4.125,0.49375,0.09375,0.16625,0.00045,0.008
Gratin de cannellonis farcis à la viande hachée,17.0,sauce tomate,125.0,4.7875,,,10.1125,17.75,4.925,1.6375,5.75
Gratin de cannellonis farcis à la viande hachée,17.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Gratin de cannellonis farcis à la viande hachée,17.0,viande hachee,87.5,2.625,669.375,159.25,0.21,7.034999999999999,23.8,0.175,0.009625
Gratin de courgettes à la viande et mozzarella,43.0,ail,1.6666666666666667,0.0033333333333333,24.333333333333336,5.733333333333333,1.0466666666666666,0.0128333333333333,0.2783333333333333,0.0018333333333333,0.0405
Gratin de courgettes à la viande et mozzarella,43.0,boeuf hache,100.0,6.65,963.0,231.0,0.0018,15.1,23.8,0.21,0.0
Gratin de courgettes à la viande et mozzarella,43.0,chair a saucisse,16.666666666666668,,223.33333333333337,53.83333333333334,0.1,4.8500000000000005,2.45,0.2316666666666667,
Gratin de courgettes à la viande et mozzarella,43.0,chapelure,15.0,0.141,237.0,56.1,10.5,0.5655,1.905,0.273,1.035
Gratin de courgettes à la viande et mozzarella,43.0,coulis de tomate,33.333333333333336,0.0266666666666666,,,2.8433333333333333,0.0666666666666666,0.6833333333333332,0.2933333333333333,1.8333333333333333
Gratin de courgettes à la viande et mozzarella,43.0,courgette,166.66666666666666,0.1666666666666666,108.16666666666669,25.83333333333333,2.333333333333333,0.6,1.55,0.1633333333333333,2.3166666666666664
Gratin de courgettes à la viande et mozzarella,43.0,huile d'olive,7.5,1.14,277.5,67.5,0.0,7.4925,0.0,0.0,0.0
Gratin de courgettes à la viande et mozzarella,43.0,mozzarella,26.666666666666668,3.12,251.46666666666667,60.53333333333334,0.2,4.72,4.293333333333334,0.16,0.1866666666666666
Gratin de courgettes à la viande et mozzarella,43.0,oignon,16.666666666666668,0.0,28.16666666666667,6.700000000000001,1.1216666666666668,0.0,0.26,0.0,0.8333333333333335
Gratin de courgettes à la viande et mozzarella,43.0,persil,0.8333333333333334,0.0008333333333333,1.5,0.3583333333333333,0.0289999999999999,0.00525,0.0309166666666666,0.0049166666666666,0.0079166666666666
Gratin de courgettes à la viande et mozzarella,43.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Gratin de courgettes à la viande et mozzarella,43.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Gratin de courgettes à la viande et mozzarella,43.0,thym,0.8333333333333334,0.0039166666666666,3.716666666666667,0.8916666666666667,0.0875,0.0139999999999999,0.0463333333333333,0.0001916666666666,
Gratin de courgettes à la viande hachée et aux champignons,11.0,beurre,5.0,2.77,155.0,37.65,0.045,4.145,0.0344999999999999,0.00315,0.0414999999999999
Gratin de courgettes à la viande hachée et aux champignons,11.0,champignon de Pari,50.0,0.09,80.5,19.2,2.265,0.3,2.22,0.014,0.0
Gratin de courgettes à la viande hachée et aux champignons,11.0,courgette,100.0,0.1,64.9,15.5,1.4,0.36,0.93,0.098,1.39
Gratin de courgettes à la viande hachée et aux champignons,11.0,creme fraiche,50.0,0.245,600.0,141.5,26.9,0.935,5.55,0.175,1.27
Gratin de courgettes à la viande hachée et aux champignons,11.0,fromage rape,25.0,4.4,330.0,80.0,0.0,6.625,5.05,0.415,0.00525
Gratin de courgettes à la viande hachée et aux champignons,11.0,lait,25.0,0.265,49.75,11.825,1.205,0.3975,0.83,0.023,1.155
Gratin de courgettes à la viande hachée et aux champignons,11.0,oeuf,13.75,0.411125,79.0625,18.975,0.0976249999999999,1.302125,1.71875,0.0275,0.050875
Gratin de courgettes à la viande hachée et aux champignons,11.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Gratin de courgettes à la viande hachée et aux champignons,11.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Gratin de courgettes à la viande hachée et aux champignons,11.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Gratin de courgettes à la viande hachée et aux champignons,11.0,tomate,62.5,0.0,52.6875,12.5625,1.89375,0.0,0.3125,0.0,1.625
Gratin de courgettes à la viande hachée et aux champignons,11.0,viande hachee,87.5,2.625,669.375,159.25,0.21,7.034999999999999,23.8,0.175,0.009625
Gratin de céléri-rave à la viande,14.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055,0.1215
Gratin de céléri-rave à la viande,14.0,beurre,7.5,4.155,232.5,56.475,0.0675,6.2175,0.05175,0.004725,0.06225
Gratin de céléri-rave à la viande,14.0,chapelure,7.5,0.0705,118.5,28.05,5.25,0.28275,0.9525,0.1365,0.5175
Gratin de céléri-rave à la viande,14.0,echalote,20.0,0.024,56.4,13.38,2.46,0.08,0.4,0.0,0.76
Gratin de céléri-rave à la viande,14.0,epaule d'agneau,150.0,3.63,873.0,208.5,0.0,10.14,29.4,0.27,0.0
Gratin de céléri-rave à la viande,14.0,fromage rape,30.0,5.28,396.0,96.0,0.0,7.95,6.06,0.498,0.0063
Gratin de céléri-rave à la viande,14.0,huile,3.75,0.50625,138.75,33.75,0.0,3.74625,0.007875,0.0003675,0.0
Gratin de céléri-rave à la viande,14.0,oignon,75.0,0.0,126.75,30.15,5.0475,0.0,1.17,0.0,3.75
Gratin de céléri-rave à la viande,14.0,persil,5.0,0.005,9.0,2.15,0.174,0.0315,0.1855,0.0295,0.0475
Gratin de céléri-rave à la viande,14.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Gratin de céléri-rave à la viande,14.0,pomme de terre,100.0,0.026,390.0,91.9,20.1,0.1,1.96,0.0036,1.7
Gratin de céléri-rave à la viande,14.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Gratin de ravioles aux poireaux et à la viande,5.0,boeuf hache,62.5,4.15625,601.875,144.375,0.001125,9.4375,14.875,0.13125,0.0
Gratin de ravioles aux poireaux et à la viande,5.0,creme liquide,62.5,1.8,198.75,47.625,3.3,2.6875,1.99375,0.06875,2.775
Gratin de ravioles aux poireaux et à la viande,5.0,echalote,10.0,0.012,28.2,6.69,1.23,0.04,0.2,0.0,0.38
Gratin de ravioles aux poireaux et à la viande,5.0,fond de veau,1.25,0.0125,2.1375,0.51125,0.03,0.025625,0.039375,0.01375,0.00875
Gratin de ravioles aux poireaux et à la viande,5.0,gruyere rape,2.0,0.396,35.2,8.46,0.0,0.6920000000000001,0.5579999999999999,0.016,0.0
Gratin de ravioles aux poireaux et à la viande,5.0,muscade,2.0,0.518,42.0,10.14,0.57,0.726,0.1252,0.0008,0.0598
Gratin de ravioles aux poireaux et à la viande,5.0,poireau,90.0,0.0,102.6,24.66,2.007,0.0,2.3040000000000003,0.0,1.62
Gratin de ravioles aux poireaux et à la viande,5.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Gratin de ravioles aux poireaux et à la viande,5.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
"Gratin de viande, riz et courgettes",20.0,beurre,2.0,1.108,62.0,15.06,0.018,1.658,0.0138,0.00126,0.0166
"Gratin de viande, riz et courgettes",20.0,courgette,233.33333333333331,0.2333333333333333,151.43333333333337,36.16666666666667,3.266666666666667,0.84,2.1700000000000004,0.2286666666666666,3.243333333333333
"Gratin de viande, riz et courgettes",20.0,gruyere rape,33.333333333333336,6.600000000000001,586.6666666666667,141.00000000000003,0.0,11.533333333333337,9.3,0.2666666666666667,0.0
"Gratin de viande, riz et courgettes",20.0,oeuf,9.166666666666666,0.2740833333333333,52.70833333333333,12.65,0.0650833333333333,0.8680833333333333,1.1458333333333333,0.0183333333333333,0.0339166666666666
"Gratin de viande, riz et courgettes",20.0,oignon,33.333333333333336,0.0,56.33333333333334,13.400000000000002,2.2433333333333336,0.0,0.52,0.0,1.666666666666667
"Gratin de viande, riz et courgettes",20.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
"Gratin de viande, riz et courgettes",20.0,riz,20.83333333333333,0.0158333333333333,128.125,30.20833333333333,6.625,0.0854166666666666,0.6375,0.0,0.0
"Gratin de viande, riz et courgettes",20.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
"Gratin de viande, riz et courgettes",20.0,viande hachee,83.33333333333333,2.5,637.5,151.66666666666666,0.1999999999999999,6.699999999999999,22.666666666666664,0.1666666666666666,0.0091666666666666
Keftedes (boulettes de viande au citron) (Grèce),49.0,cannelle,2.0,0.0088,20.0,4.86,0.55,0.0243999999999999,0.0774,0.0005,0.0434
Keftedes (boulettes de viande au citron) (Grèce),49.0,citron,27.5,0.0,46.75,11.055,0.8635,0.0,0.3107499999999999,0.004125,0.5775
Keftedes (boulettes de viande au citron) (Grèce),49.0,cumin,2.0,0.0308,35.6,8.54,0.674,0.446,0.356,0.0084,0.045
Keftedes (boulettes de viande au citron) (Grèce),49.0,oeuf,13.75,0.411125,79.0625,18.975,0.0976249999999999,1.302125,1.71875,0.0275,0.050875
Keftedes (boulettes de viande au citron) (Grèce),49.0,oignon,50.0,0.0,84.5,20.1,3.365,0.0,0.78,0.0,2.5
Keftedes (boulettes de viande au citron) (Grèce),49.0,origan,2.0,0.031,22.0,5.3,0.528,0.0856,0.18,0.00126,0.0818
Keftedes (boulettes de viande au citron) (Grèce),49.0,ouzo,7.5,,,,,,,,
Keftedes (boulettes de viande au citron) (Grèce),49.0,pain de mie,8.0,0.092,92.8,21.92,3.488,0.4328,0.7728,0.1032,0.3535999999999999
Keftedes (boulettes de viande au citron) (Grèce),49.0,persil,1.25,0.00125,2.25,0.5375,0.0435,0.007875,0.046375,0.007375,0.011875
Keftedes (boulettes de viande au citron) (Grèce),49.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Keftedes (boulettes de viande au citron) (Grèce),49.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Keftedes (boulettes de viande au citron) (Grèce),49.0,viande hachee,150.0,4.5,1147.5,273.0,0.36,12.059999999999995,40.8,0.3,0.0165
Kefté (boulettes de viande à l'arménienne),9.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055,0.1215
Kefté (boulettes de viande à l'arménienne),9.0,boeuf hache,150.0,9.975,1444.5,346.5,0.0027,22.65,35.7,0.315,0.0
Kefté (boulettes de viande à l'arménienne),9.0,cumin en poudre,7.5,0.1155,133.5,32.025,2.5275000000000003,1.6725,1.335,0.0315,0.16875
Kefté (boulettes de viande à l'arménienne),9.0,houmou,15.0,0.372,,,1.065,3.585,1.2299999999999998,0.1785,0.207
Kefté (boulettes de viande à l'arménienne),9.0,huile,15.0,2.025,555.0,135.0,0.0,14.985,0.0315,0.00147,0.0
Kefté (boulettes de viande à l'arménienne),9.0,oeuf,27.5,0.82225,158.125,37.95,0.1952499999999999,2.60425,3.4375,0.055,0.10175
Kefté (boulettes de viande à l'arménienne),9.0,oignon,100.0,0.0,169.0,40.2,6.73,0.0,1.56,0.0,5.0
Kefté (boulettes de viande à l'arménienne),9.0,persil,30.0,0.03,54.0,12.9,1.044,0.1889999999999999,1.113,0.177,0.285
Kefté (boulettes de viande à l'arménienne),9.0,piment,2.5,0.000775,,,0.1925,0.008,0.04675,0.0005,0.1325
Kefté (boulettes de viande à l'arménienne),9.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Kefté (boulettes de viande à l'arménienne),9.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Lahmajin (petite pizza arménienne à la viande),9.0,ail,1.2,0.0024,17.52,4.128,0.7536,0.00924,0.2004,0.00132,0.02916
Lahmajin (petite pizza arménienne à la viande),9.0,concentre de tomate,0.6,0.0005579999999999,2.514,0.5952,0.1026,0.00318,0.0264,0.00162,0.0798
Lahmajin (petite pizza arménienne à la viande),9.0,farine,20.0,0.026,302.0,71.2,15.18,0.1639999999999999,1.988,0.0196,0.0819999999999999
Lahmajin (petite pizza arménienne à la viande),9.0,levure de boulanger,0.4,0.00104,,,0.0476,0.0076,0.0332,0.000232,0.0
Lahmajin (petite pizza arménienne à la viande),9.0,persil,0.4,0.0004,0.72,0.172,0.01392,0.00252,0.0148399999999999,0.0023599999999999,0.0038
Lahmajin (petite pizza arménienne à la viande),9.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Lahmajin (petite pizza arménienne à la viande),9.0,puree de piment,0.1,0.00326,1.56,0.376,0.0294,0.0173,0.012,7.5e-05,0.0103
Lahmajin (petite pizza arménienne à la viande),9.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Lahmajin (petite pizza arménienne à la viande),9.0,tomates concassee,10.0,0.0,8.43,2.01,0.303,0.0,0.05,0.0,0.26
Lahmajin (petite pizza arménienne à la viande),9.0,viande hachee,20.0,0.6,153.0,36.4,0.048,1.608,5.44,0.04,0.0021999999999999
Lasagnes Chèvre-miel-viande hachée,11.0,beurre,6.25,3.4625,193.75,47.0625,0.05625,5.18125,0.043125,0.0039375,0.051875
Lasagnes Chèvre-miel-viande hachée,11.0,chevre frais,25.0,3.125,,,0.5125,4.6,3.575,0.3875,0.5125
Lasagnes Chèvre-miel-viande hachée,11.0,creme fraiche,25.0,0.1225,300.0,70.75,13.45,0.4675,2.775,0.0875,0.635
Lasagnes Chèvre-miel-viande hachée,11.0,farine,6.25,0.008125,94.375,22.25,4.74375,0.05125,0.62125,0.006125,0.025625
Lasagnes Chèvre-miel-viande hachée,11.0,fromage de chevre,62.5,15.375,1143.75,275.0,0.0,22.25,18.6875,0.6625,
Lasagnes Chèvre-miel-viande hachée,11.0,lait,75.0,0.795,149.25,35.475,3.615,1.1925,2.49,0.0689999999999999,3.465
Lasagnes Chèvre-miel-viande hachée,11.0,lasagne,2.0,0.1046,14.98,3.58,0.28,0.204,0.14,0.017,0.046
Lasagnes Chèvre-miel-viande hachée,11.0,miel,7.5,0.0,,,6.1275,0.0,0.042,0.00075,5.985
Lasagnes Chèvre-miel-viande hachée,11.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Lasagnes Chèvre-miel-viande hachée,11.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Lasagnes Chèvre-miel-viande hachée,11.0,viande hachee,50.0,1.5,382.5,91.0,0.12,4.02,13.6,0.1,0.0055
Lasagnes de chou vert à la viande,31.0,ail,3.333333333333333,0.0066666666666666,48.66666666666667,11.466666666666669,2.0933333333333333,0.0256666666666666,0.5566666666666666,0.0036666666666666,0.081
Lasagnes de chou vert à la viande,31.0,beurre,11.666666666666666,6.463333333333333,361.6666666666666,87.85,0.105,9.671666666666669,0.0804999999999999,0.00735,0.0968333333333333
Lasagnes de chou vert à la viande,31.0,carotte,41.66666666666666,0.0079166666666666,32.83333333333333,7.874999999999999,1.0833333333333333,0.0416666666666666,0.2291666666666666,0.0212499999999999,0.5416666666666666
Lasagnes de chou vert à la viande,31.0,chair a saucisse,33.333333333333336,,446.66666666666674,107.66666666666669,0.2,9.7,4.9,0.4633333333333334,
Lasagnes de chou vert à la viande,31.0,chou,66.66666666666667,0.18,99.33333333333334,23.866666666666664,1.3533333333333335,0.5333333333333334,2.0,0.0,1.0666666666666669
Lasagnes de chou vert à la viande,31.0,farine,8.333333333333334,0.0108333333333333,125.83333333333334,29.66666666666667,6.325000000000001,0.0683333333333333,0.8283333333333333,0.0081666666666666,0.0341666666666666
Lasagnes de chou vert à la viande,31.0,fromage rape,16.666666666666668,2.9333333333333336,220.0,53.33333333333334,0.0,4.416666666666667,3.3666666666666667,0.2766666666666666,0.0035
Lasagnes de chou vert à la viande,31.0,lait,166.66666666666666,1.7666666666666666,331.66666666666663,78.83333333333331,8.033333333333333,2.65,5.533333333333332,0.1533333333333333,7.7
Lasagnes de chou vert à la viande,31.0,muscade,2.0,0.518,42.0,10.14,0.57,0.726,0.1252,0.0008,0.0598
Lasagnes de chou vert à la viande,31.0,oignon,33.333333333333336,0.0,56.33333333333334,13.400000000000002,2.2433333333333336,0.0,0.52,0.0,1.666666666666667
Lasagnes de chou vert à la viande,31.0,persil,3.333333333333333,0.0033333333333333,6.0,1.4333333333333331,0.1159999999999999,0.021,0.1236666666666666,0.0196666666666666,0.0316666666666666
Lasagnes de chou vert à la viande,31.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Lasagnes de chou vert à la viande,31.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Lasagnes de chou vert à la viande,31.0,viande hachee,66.66666666666667,2.0,510.0,121.33333333333334,0.16,5.36,18.133333333333336,0.1333333333333333,0.0073333333333333
Lasagnes à la viande,62.0,ail,1.6666666666666667,0.0033333333333333,24.333333333333336,5.733333333333333,1.0466666666666666,0.0128333333333333,0.2783333333333333,0.0018333333333333,0.0405
Lasagnes à la viande,62.0,beurre,8.333333333333334,4.616666666666667,258.33333333333337,62.75,0.075,6.908333333333335,0.0575,0.00525,0.0691666666666666
Lasagnes à la viande,62.0,coulis de tomate,11.666666666666666,0.0093333333333333,,,0.9951666666666664,0.0233333333333333,0.2391666666666666,0.1026666666666666,0.6416666666666666
Lasagnes à la viande,62.0,farine,8.333333333333334,0.0108333333333333,125.83333333333334,29.66666666666667,6.325000000000001,0.0683333333333333,0.8283333333333333,0.0081666666666666,0.0341666666666666
Lasagnes à la viande,62.0,oignon,33.333333333333336,0.0,56.33333333333334,13.400000000000002,2.2433333333333336,0.0,0.52,0.0,1.666666666666667
Lasagnes à la viande,62.0,parmesan rape,8.333333333333334,1.7166666666666668,140.83333333333334,33.833333333333336,0.0,2.583333333333334,2.541666666666667,0.1308333333333333,0.0
Lasagnes à la viande,62.0,persil,0.8333333333333334,0.0008333333333333,1.5,0.3583333333333333,0.0289999999999999,0.00525,0.0309166666666666,0.0049166666666666,0.0079166666666666
Lasagnes à la viande,62.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Lasagnes à la viande,62.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Lasagnes à la viande,62.0,viande hachee,100.0,3.0,765.0,182.0,0.24,8.04,27.2,0.2,0.011
Lasagnes à la viande et légumes du soleil,19.0,Parmesan,1.6666666666666667,0.3433333333333334,28.16666666666667,6.766666666666668,0.0,0.5166666666666667,0.5083333333333333,0.0261666666666666,0.0
Lasagnes à la viande et légumes du soleil,19.0,aubergine,200.0,0.068,,,4.78,0.28,2.24,0.0126,4.78
Lasagnes à la viande et légumes du soleil,19.0,basilic,2.0,0.0026,2.9,0.696,0.051,0.0093999999999999,0.067,0.00056,0.0074
Lasagnes à la viande et légumes du soleil,19.0,beurre,4.166666666666667,2.3083333333333336,129.16666666666669,31.375,0.0375,3.4541666666666675,0.02875,0.002625,0.0345833333333333
Lasagnes à la viande et légumes du soleil,19.0,courgette,66.66666666666667,0.0666666666666666,43.26666666666667,10.333333333333336,0.9333333333333332,0.24,0.6200000000000001,0.0653333333333333,0.9266666666666667
Lasagnes à la viande et légumes du soleil,19.0,huile d'olive,8.333333333333334,1.2666666666666666,308.33333333333337,75.00000000000001,0.0,8.325000000000001,0.0,0.0,0.0
Lasagnes à la viande et légumes du soleil,19.0,lasagne,41.66666666666666,2.1791666666666667,312.0833333333333,74.58333333333333,5.833333333333332,4.249999999999999,2.916666666666666,0.3541666666666666,0.9583333333333331
Lasagnes à la viande et légumes du soleil,19.0,maizena,4.166666666666667,0.000375,64.16666666666667,15.083333333333336,3.716666666666667,0.0104166666666666,0.0179166666666666,0.0007916666666666,0.0
Lasagnes à la viande et légumes du soleil,19.0,muscade,0.8333333333333334,0.2158333333333333,17.5,4.225,0.2375,0.3025,0.0521666666666666,0.0003333333333333,0.0249166666666666
Lasagnes à la viande et légumes du soleil,19.0,oignon,16.666666666666668,0.0,28.16666666666667,6.700000000000001,1.1216666666666668,0.0,0.26,0.0,0.8333333333333335
Lasagnes à la viande et légumes du soleil,19.0,origan,2.0,0.031,22.0,5.3,0.528,0.0856,0.18,0.00126,0.0818
Lasagnes à la viande et légumes du soleil,19.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Lasagnes à la viande et légumes du soleil,19.0,poivron,50.0,0.095,75.0,17.9,2.665,0.3,0.5,0.0,2.45
Lasagnes à la viande et légumes du soleil,19.0,pulpe de tomate,33.333333333333336,0.0,36.66666666666667,8.700000000000001,1.21,0.0,0.4,0.0226666666666666,1.0666666666666669
Lasagnes à la viande et légumes du soleil,19.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Lasagnes à la viande et légumes du soleil,19.0,viande hachee,83.33333333333333,2.5,637.5,151.66666666666666,0.1999999999999999,6.699999999999999,22.666666666666664,0.1666666666666666,0.0091666666666666
Marinade au soja pour toutes viandes,22.0,ail,0.02,4e-05,0.292,0.0688,0.01256,0.000154,0.00334,2.2000000000000003e-05,0.000486
Marinade au soja pour toutes viandes,22.0,huile d'olive,0.09,0.01368,3.33,0.81,0.0,0.0899099999999999,0.0,0.0,0.0
Marinade au soja pour toutes viandes,22.0,piment fort,2.0,0.00062,,,0.154,0.0064,0.0374,0.0004,0.106
Marinade au soja pour toutes viandes,22.0,sauce soja,0.15,1.2750000000000002e-05,0.2895,0.06825,0.00546,0.00015,0.01062,0.0279,0.00198
Marinade pour viandes blanches,11.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055,0.1215
Marinade pour viandes blanches,11.0,bouquet garni,5.0,0.011,,,,0.0635,1.14,0.0234999999999999,
Marinade pour viandes blanches,11.0,eau,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-05,0.0
Marinade pour viandes blanches,11.0,echalote,30.0,0.036,84.6,20.070000000000004,3.69,0.12,0.6,0.0,1.14
Marinade pour viandes blanches,11.0,huile d'olive,11.25,1.71,416.25,101.25,0.0,11.23875,0.0,0.0,0.0
Marinade pour viandes blanches,11.0,jus de citron,27.5,0.00715,,,0.341,0.06325,0.06875,0.00715,0.341
Marinade pour viandes blanches,11.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Marinade pour viandes blanches,11.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Marinade pour viandes blanches,11.0,sauce soja,7.5,0.0006375,14.475,3.4125,0.273,0.0075,0.531,1.395,0.099
Mi Xao aux  viandes et légumes variés (Vietnam),10.0,ail,2.5,0.005,36.5,8.6,1.57,0.01925,0.4175,0.00275,0.06075
Mi Xao aux  viandes et légumes variés (Vietnam),10.0,crevette,2.0,0.0062,7.94,1.876,0.0374,0.0232,0.38,0.027,0.0
Mi Xao aux  viandes et légumes variés (Vietnam),10.0,fecule de pomme de terre,1.25,0.0004875,18.5,4.35,1.07875,0.0025,0.0,0.0001175,
Mi Xao aux  viandes et légumes variés (Vietnam),10.0,huile de sesame,2.0,0.298,74.0,18.0,0.0,2.0,0.0,0.0,0.0
Mi Xao aux  viandes et légumes variés (Vietnam),10.0,huitre,2.0,0.0068,5.66,1.344,0.0771999999999999,0.0382,0.1728,0.0289999999999999,0.0
Mi Xao aux  viandes et légumes variés (Vietnam),10.0,legume,2.0,0.0092,5.84,1.396,0.072,0.06,0.128,0.0138,0.0518
Mi Xao aux  viandes et légumes variés (Vietnam),10.0,nouilles aux oeuf,2.0,0.0232,8.72,2.08,0.252,0.068,0.0975999999999999,0.0168,0.034
Mi Xao aux  viandes et légumes variés (Vietnam),10.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Mi Xao aux  viandes et légumes variés (Vietnam),10.0,viande,2.0,0.06,15.3,3.64,0.0048,0.1607999999999999,0.544,0.004,0.0002199999999999
Mille feuille d'aubergines à la viande des grisons et cancoillotte,6.0,aubergine,200.0,0.068,,,4.78,0.28,2.24,0.0126,4.78
Mille feuille d'aubergines à la viande des grisons et cancoillotte,6.0,basilic,2.0,0.0026,2.9,0.696,0.051,0.0093999999999999,0.067,0.00056,0.0074
Mille feuille d'aubergines à la viande des grisons et cancoillotte,6.0,cancoillotte,2.0,0.1412,12.6,3.02,0.01,0.21,0.272,0.0346,0.0
Mille feuille d'aubergines à la viande des grisons et cancoillotte,6.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.998,0.0,0.0,0.0
Mille feuille d'aubergines à la viande des grisons et cancoillotte,6.0,viande de grison,64.0,1.6128,563.84,133.76,0.64,3.5008,24.896,2.4512,0.64
"Méli mélo de pâtes, courgettes et viande hachée",17.0,comte,2.0,0.45,34.6,8.36,0.0,0.6920000000000001,0.534,0.016,0.0
"Méli mélo de pâtes, courgettes et viande hachée",17.0,coriandre,4.166666666666667,0.0005833333333333,3.858333333333333,0.9291666666666668,0.03625,0.0216666666666666,0.08875,0.005,0.03625
"Méli mélo de pâtes, courgettes et viande hachée",17.0,courgette,33.333333333333336,0.0333333333333333,21.633333333333336,5.166666666666668,0.4666666666666666,0.12,0.31,0.0326666666666666,0.4633333333333334
"Méli mélo de pâtes, courgettes et viande hachée",17.0,eau,133.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0025333333333333,0.0
"Méli mélo de pâtes, courgettes et viande hachée",17.0,feuilles de laurier,0.3333333333333333,0.0075999999999999,4.933333333333334,1.1766666666666663,0.162,0.0278666666666666,0.0253666666666666,0.0001933333333333,0.162
"Méli mélo de pâtes, courgettes et viande hachée",17.0,huile d'olive,12.5,1.9,462.5,112.5,0.0,12.4875,0.0,0.0,0.0
"Méli mélo de pâtes, courgettes et viande hachée",17.0,oignon,8.333333333333334,0.0,14.083333333333336,3.3500000000000005,0.5608333333333334,0.0,0.13,0.0,0.4166666666666667
"Méli mélo de pâtes, courgettes et viande hachée",17.0,origan,0.8333333333333334,0.0129166666666666,9.166666666666668,2.208333333333333,0.22,0.0356666666666666,0.075,0.000525,0.0340833333333333
"Méli mélo de pâtes, courgettes et viande hachée",17.0,pate,58.333333333333336,0.1341666666666666,,,,0.56,13.183333333333335,1.0616666666666668,
"Méli mélo de pâtes, courgettes et viande hachée",17.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
"Méli mélo de pâtes, courgettes et viande hachée",17.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
"Méli mélo de pâtes, courgettes et viande hachée",17.0,tomate,20.83333333333333,0.0,17.562499999999996,4.1875,0.63125,0.0,0.1041666666666666,0.0,0.5416666666666666
"Méli mélo de pâtes, courgettes et viande hachée",17.0,viande hachee,83.33333333333333,2.5,637.5,151.66666666666666,0.1999999999999999,6.699999999999999,22.666666666666664,0.1666666666666666,0.0091666666666666
